Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Abstract Method,io.realm.internal.TableOrView.close,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.count,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllDate,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findAllString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstDate,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.findFirstString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getBinaryByteArray,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnCount,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnIndex,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnName,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getColumnType,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getDate,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getLink,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getLong,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getMixed,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getMixedType,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getString,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,1,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.getSubtable,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.getSubtableSize,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.isEmpty,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,0,,5,,,,
Abstract Method,io.realm.internal.TableOrView.isNullLink,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.lowerBoundLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumDate,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumDouble,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumFloat,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.maximumLong,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumDate,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumDouble,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumFloat,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.minimumLong,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.nullifyLink,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.remove,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,1,1,0,7,0,1,1,1,1,0,1,1,1,1,,,,,,0,,7,,,,
Abstract Method,io.realm.internal.TableOrView.removeLast,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.rowToString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.setBinaryByteArray,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setBoolean,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setDate,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.setDouble,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setFloat,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setLink,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setLong,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.setMixed,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.setString,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,1,1,0,8,0,1,1,1,1,0,1,1,1,1,,,,,,0,,8,,,,
Abstract Method,io.realm.internal.TableOrView.size,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,1,1,1,1,1,0,1,1,1,1,,,,,,0,,5,,,,
Abstract Method,io.realm.internal.TableOrView.sumDouble,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.sumFloat,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.sumLong,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.toJson,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.toString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.toString,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.upperBoundLong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableOrView.where,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.addColumn,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.getSubtableSchema,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.removeColumn,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Abstract Method,io.realm.internal.TableSchema.renameColumn,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,,,,,,0,,0,,,,
Class,io.realm.Realm.Realm.(Anon_1),3,3,3,1,8,0,8,0,2,4,0,,0,0,,,1,0,1,13,0,0,0,1,,10,0,10,0,7,0,,,2,5,1,4,,,,,3,3,3,1,1,2,0,0,3,3,3,1
Class,io.realm.internal.Context,2,2,2,1,8,0,8,0,1,9,0,,0,0,,,8,5,8,20,0,0,1,7,,90,14,71,14,39,5,,,25,48,18,30,,,,,5,5,5,1,1,1,67,0.07,16,16,17,8
Class,io.realm.internal.TightDB.gcOnExit.(Anon_1),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1
Class,io.realm.internal.android.LooperThread.run.(Anon_1),5,5,5,1,11,0,11,0,2,4,0,,0,0,,,1,0,1,13,0,0,0,1,,13,0,13,0,8,0,,,1,7,2,5,,,,,5,5,5,1,1,4,0,0,5,5,5,1
Constructor,io.realm.RealmList.RealmList,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.RealmResults.RealmResults,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.RealmResults.RealmResults,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.internal.Group.Group,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.internal.ReadTransaction.ReadTransaction,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,1,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0.25,,,,
Constructor,io.realm.internal.Row.Row,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,1,3,0,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.internal.SubtableSchema.SubtableSchema,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,,,,
Constructor,io.realm.internal.Table.Table,,,,,,,,,,,,,,,,,,,,,,,,,12,9,0,9,1,6,0,7,2,5,7,1,6,2,2,2,1,,,,,,1,,0,,,,
Constructor,io.realm.internal.WriteTransaction.WriteTransaction,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,1,4,1,3,4,1,3,1,1,1,1,,,,,,0,,0.2,,,,
File,ColumnType.java,4,2,9,2,6,0,6,0,,,,1,1,1,,4,5,13,6,,1,1,0,4,,94,12,62,24,31,20,,,25,33,13,20,,,,,10,3,28,3,,2,,0.32,17,9,36,8
File,Context.java,2,2,2,1,8,0,8,0,,,,1,0,0,,8,8,5,8,,0,0,1,7,,111,17,74,17,39,20,,,28,51,21,30,,,,,5,5,5,1,,1,,0.27,16,16,17,8
File,DefineTable.java,1,1,1,1,1,0,1,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,41,8,13,12,0,20,,,9,10,10,0,,,,,1,1,1,1,,0,,1.54,4,4,4,4
File,Group.java,1,1,1,1,4,0,3,0,,,,2,2,0,,41,41,7,43,,1,4,17,21,,320,58,187,62,93,76,,,95,139,56,83,,,,,5,5,6,4,,2,,0.41,45,45,47,30
File,IOException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4
File,Ignore.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,21,3,3,2,0,15,,,1,2,2,0,,,,,0,0,0,0,,0,,5,0,0,0,0
File,IllegalMixedTypeException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4
File,ImplicitTransaction.java,1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,1,6,,0,0,1,5,,54,11,28,10,11,16,,,12,20,10,10,,,,,2,2,2,1,,1,,0.57,7,7,7,6
File,Index.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,26,3,3,2,0,20,,,1,2,2,0,,,,,0,0,0,0,,0,,6.67,0,0,0,0
File,LinkView.java,1,1,1,1,1,0,1,0,,,,1,1,0,,22,21,4,22,,0,10,1,11,,85,15,55,29,15,15,,,31,43,29,14,,,,,1,1,1,1,,0,,0.27,11,11,11,11
File,LooperThread.java,3,3,3,1,10,0,10,0,,,,2,1,3,,4,3,1,4,,0,1,0,3,,73,10,42,15,18,21,,,16,29,16,13,,,,,5,5,5,1,,4,,0.5,10,10,10,4
File,Mixed.java,3,3,3,3,8,0,8,0,,,,1,1,2,,24,23,1,24,,0,0,1,23,,267,30,220,37,143,18,,,94,164,39,125,,,,,15,15,15,15,,3,,0.08,78,70,80,68
File,OutOfMemoryError.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,44,7,16,7,4,21,,,5,10,6,4,,,,,1,1,1,1,,0,,1.31,4,4,4,4
File,ReadTransaction.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,1,4,,1,0,1,2,,38,7,16,8,4,17,,,6,11,7,4,,,,,1,1,1,1,,0,,1.06,4,4,4,4
File,Realm.java,3,3,3,1,16,0,11,4,,,,3,11,8,,33,22,14,33,,7,3,2,21,,673,69,429,129,265,175,,,225,315,131,184,,,,,24,24,25,1,,5,,0.41,90,90,91,33
File,RealmChangeListener.java,1,1,1,1,4,0,1,3,,,,1,0,0,,1,1,0,1,,0,0,0,1,,34,4,4,3,0,26,,,2,3,3,0,,,,,1,1,1,1,,0,,6.5,1,1,1,1
File,RealmClass.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,25,5,5,4,0,15,,,2,3,3,0,,,,,0,0,0,0,,0,,3,0,0,0,0
File,RealmException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,26,2,6,3,1,18,,,2,4,3,1,,,,,1,1,1,1,,0,,3,1,1,1,1
File,RealmIOException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,21,6,15,7,3,0,,,4,9,6,3,,,,,1,1,1,1,,0,,0,4,4,4,4
File,RealmList.java,1,1,1,1,7,0,3,3,,,,1,0,0,,12,12,3,12,,1,0,0,11,,139,18,62,26,21,59,,,25,40,19,21,,,,,2,2,2,1,,1,,0.95,14,14,14,12
File,RealmMigration.java,1,1,1,1,7,0,1,6,,,,1,0,0,,1,1,0,1,,0,0,0,1,,34,3,4,3,0,27,,,2,3,3,0,,,,,1,1,1,1,,0,,6.75,1,1,1,1
File,RealmMigrationNeededException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,26,2,9,4,2,15,,,3,6,4,2,,,,,1,1,1,1,,0,,1.67,2,2,2,2
File,RealmObject.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,2,4,,0,0,4,0,,55,9,20,11,4,26,,,9,14,10,4,,,,,1,1,1,1,,0,,1.3,4,4,4,4
File,RealmQuery.java,1,1,1,1,12,0,4,7,,,,1,0,0,,68,68,5,68,,1,0,0,67,,1015,95,346,142,194,574,,,202,275,144,131,,,,,2,2,2,1,,1,,1.66,72,72,72,68
File,RealmResults.java,2,1,2,1,11,0,6,4,,,,1,0,2,,22,22,4,22,,4,0,0,18,,355,45,172,62,94,138,,,77,109,55,54,,,,,4,3,4,1,,1,,0.8,40,32,40,22
File,Row.java,1,1,1,1,2,0,1,0,,,,1,1,0,,58,57,3,58,,1,2,28,27,,256,74,146,66,48,37,,,74,112,65,47,,,,,2,2,2,1,,1,,0.25,36,36,36,30
File,SharedGroup.java,1,1,1,1,3,0,3,0,,,,2,2,0,,39,39,9,41,,7,20,2,12,,267,46,194,64,98,28,,,96,138,57,81,,,,,6,6,6,1,,3,,0.14,41,41,41,22
File,SharedGroupWithReplication.java,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,35,5,0,0,0,30,,,0,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0,0
File,SubtableSchema.java,1,1,1,1,3,0,3,0,,,,1,0,0,,9,9,2,9,,1,1,3,4,,74,13,40,18,14,21,,,20,29,15,14,,,,,2,2,2,1,,1,,0.53,8,8,8,6
File,Table.java,1,1,1,1,3,0,2,0,,,,2,1,2,,219,218,6,219,,2,7,101,109,,1435,287,841,338,383,309,,,414,586,271,315,,,,,16,8,16,4,,3,,0.37,176,168,177,120
File,TableOrView.java,1,1,1,1,2,0,1,1,,,,2,0,0,,71,73,6,73,,69,1,0,3,,329,85,85,81,1,160,,,75,77,76,1,,,,,1,1,1,1,,0,,1.88,73,73,73,73
File,TableQuery.java,1,1,1,1,3,0,3,0,,,,1,1,2,,146,145,5,146,,0,2,61,83,,690,122,526,160,279,46,,,315,431,160,271,,,,,3,3,3,1,,2,,0.09,113,113,114,86
File,TableSchema.java,1,1,1,1,1,0,1,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,42,12,7,6,0,23,,,5,6,6,0,,,,,1,1,1,1,,0,,3.29,4,4,4,4
File,TableSpec.java,3,3,3,2,6,0,6,0,,,,2,0,0,,14,14,4,14,,0,0,1,13,,148,21,112,35,65,15,,,54,90,32,58,,,,,11,11,11,11,,2,,0.13,39,39,39,32
File,TableView.java,1,1,1,1,3,0,2,1,,,,2,1,0,,143,144,6,145,,0,1,69,75,,930,176,466,227,158,290,,,207,315,161,154,,,,,3,3,3,1,,2,,0.62,107,107,107,78
File,TightDB.java,2,2,2,1,10,0,9,1,,,,2,12,5,,13,1,0,13,,0,4,0,9,,216,21,137,43,80,59,,,68,96,45,51,,,,,4,4,5,3,,2,,0.43,26,26,27,15
File,Util.java,1,1,1,1,2,0,2,0,,,,2,7,0,,10,5,14,12,,4,1,0,7,,82,13,51,30,11,18,,,18,26,16,10,,,,,2,2,2,1,,1,,0.35,10,10,10,9
File,Version.java,1,1,1,1,3,0,3,0,,,,2,8,4,,9,3,3,11,,4,1,0,6,,80,12,52,22,26,16,,,26,36,19,17,,,,,5,5,5,1,,2,,0.31,11,11,11,7
File,WriteTransaction.java,1,1,1,1,4,0,4,0,,,,1,0,0,,5,5,2,5,,1,0,1,3,,52,8,29,10,11,17,,,11,19,9,10,,,,,2,2,2,1,,1,,0.59,7,7,7,5
