ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,0,19,3,38,2003-07
2,0,31,7,43,2003-10
3,0,31,7,43,2004-01
4,0,31,7,43,2004-04
5,0,31,7,43,2004-07
6,0,31,7,43,2004-10
7,0,19,3,38,2003-04
8,100,38,7,44,2006-01
9,0,31,7,43,2005-01
10,0,31,7,43,2005-04
11,100,37,7,43,2005-07
12,100,38,7,44,2005-10
13,100,38,7,44,2006-04
14,100,38,8,47,2008-04
15,100,38,8,47,2008-07
16,100,38,8,47,2008-10
17,100,35,7,44,2006-07
18,100,35,7,44,2006-10
19,100,35,7,44,2007-01
20,100,35,7,44,2007-04
21,100,35,7,44,2007-07
22,100,35,7,44,2007-10
23,100,38,8,47,2008-01
